tconst,primary_title,averagerating,numvotes,start_year,runtime_minutes,genres,weighted_rating
tt2334649,Fruitvale Station,7.5,68187,2013,85.0,"Biography,Drama,Romance",7.186847146061146
tt2334873,Blue Jasmine,7.3,179453,2013,98.0,Drama,7.181724528375715
tt2883512,Chef,7.3,173270,2014,114.0,"Adventure,Comedy,Drama",7.178036137590155
tt6333060,Icarus,7.9,28979,2017,120.0,"Documentary,Sport,Thriller",7.1741292910205825
tt1392170,The Hunger Games,7.2,795227,2012,142.0,"Action,Adventure,Sci-Fi",7.173566128644875
tt1300854,Iron Man 3,7.2,692794,2013,130.0,"Action,Adventure,Sci-Fi",7.169793875401577
tt4080728,A Man Called Ove,7.7,39163,2015,116.0,"Comedy,Drama,Romance",7.167266571076789
tt7784604,Hereditary,7.3,151571,2018,127.0,"Drama,Horror,Mystery",7.163047867430099
tt1590089,Confessions,7.8,32144,2010,106.0,"Drama,Thriller",7.158081775864483
tt1446192,Rise of the Guardians,7.3,145281,2012,97.0,"Action,Adventure,Animation",7.1579890005344105
tt1232829,21 Jump Street,7.2,477771,2012,109.0,"Action,Comedy,Crime",7.156875446276734
tt1675192,Take Shelter,7.4,83200,2011,121.0,"Drama,Horror,Thriller",7.153403188539741
tt1410063,The Flowers of War,7.6,45784,2011,146.0,"Drama,History,Romance",7.152416153367992
tt2053425,Rust and Bone,7.5,58887,2012,120.0,"Drama,Romance",7.1521299486213605
tt1800241,American Hustle,7.2,418221,2013,138.0,"Crime,Drama",7.1510813454236155
tt1937149,The Body,7.6,44373,2012,108.0,"Mystery,Thriller",7.143312600002883
tt2820852,Furious 7,7.2,335074,2015,137.0,"Action,Crime,Thriller",7.139785224703811
tt4572514,Patriots Day,7.4,76204,2016,133.0,"Action,Crime,Drama",7.136356517528951
tt2802154,Leviathan,7.6,43214,2014,140.0,"Crime,Drama",7.135553185563081
tt1083452,Eddie the Eagle,7.4,75331,2015,106.0,"Biography,Comedy,Drama",7.1340625031146905
tt0455944,The Equalizer,7.2,302302,2014,132.0,"Action,Crime,Thriller",7.1337560570971155
tt1229822,Jane Eyre,7.4,74998,2011,120.0,"Drama,Romance",7.13317691353827
tt3774114,Snowden,7.3,119149,2016,134.0,"Biography,Drama,Thriller",7.1322445871979685
tt4116284,The Lego Batman Movie,7.3,116433,2017,104.0,"Action,Animation,Comedy",7.129023106347175
tt1839596,Rockstar,7.7,34727,2011,159.0,"Drama,Music,Musical",7.127699784017278
tt4540710,Miss Sloane,7.5,52788,2016,132.0,"Drama,Thriller",7.124855054764231
tt1179933,10 Cloverfield Lane,7.2,260383,2016,103.0,"Drama,Horror,Mystery",7.124025695293693
tt1981677,Pitch Perfect,7.2,256565,2012,112.0,"Comedy,Music,Romance",7.122995489496209
tt3488710,The Walk,7.3,109714,2015,123.0,"Adventure,Biography,Drama",7.120495457042327
tt1276419,A Royal Affair,7.6,40993,2012,137.0,"Biography,Drama,History",7.119922188716984
tt2771200,Beauty and the Beast,7.2,238325,2017,129.0,"Family,Fantasy,Musical",7.11766153992215
tt3042408,Who Am I,7.6,40319,2014,102.0,"Crime,Drama,Mystery",7.114968462468807
tt1302011,Kung Fu Panda 2,7.2,228465,2011,90.0,"Action,Adventure,Animation",7.11445850511905
tt1931533,Seven Psychopaths,7.2,223493,2012,110.0,"Comedy,Crime",7.112746938545552
tt4172430,13 Hours,7.3,103625,2016,144.0,"Action,Drama,History",7.111997862001943
tt3841424,Land of Mine,7.8,28287,2015,100.0,"Drama,History,War",7.111618687484752
tt1192628,Rango,7.2,215761,2011,107.0,"Adventure,Animation,Comedy",7.109944820797389
tt1023114,The Way Back,7.3,102126,2010,133.0,"Adventure,Drama,History",7.1097810440035865
tt0481499,The Croods,7.2,176699,2013,98.0,"Action,Adventure,Animation",7.092504300963316
tt9495224,Black Mirror: Bandersnatch,7.3,91349,2018,90.0,"Drama,Mystery,Sci-Fi",7.092161728936218
tt1723811,Shame,7.2,171353,2011,101.0,Drama,7.089577572025893
tt2170593,St. Vincent,7.3,89372,2014,102.0,"Comedy,Drama",7.0885690990801935
tt2347569,Frances Ha,7.4,60026,2012,86.0,"Comedy,Drama,Romance",7.086192752805024
tt1340107,In a Better World,7.6,36553,2010,118.0,"Drama,Romance",7.085292755836433
tt1878870,The Edge of Seventeen,7.3,87602,2016,104.0,"Comedy,Drama",7.085245599545301
tt6412452,The Ballad of Buster Scruggs,7.3,87418,2018,133.0,"Comedy,Drama,Musical",7.0848941005888735
tt1412386,The Best Exotic Marigold Hotel,7.3,85811,2011,124.0,"Comedy,Drama,Romance",7.0817745981897104
tt1527186,Melancholia,7.2,153434,2011,135.0,"Drama,Sci-Fi",7.078488544784065
tt6139732,Aladdin,7.4,57549,2019,128.0,"Adventure,Comedy,Family",7.076776520612
tt1139328,The Ghost Writer,7.2,148274,2010,128.0,"Drama,Mystery,Thriller",7.074870003578148
tt7014006,Eighth Grade,7.5,43256,2018,93.0,"Comedy,Drama",7.072465790553211
tt1714915,Only Lovers Left Alive,7.3,80984,2013,123.0,"Comedy,Drama,Fantasy",7.071835607261473
tt0770828,Man of Steel,7.1,647288,2013,143.0,"Action,Adventure,Sci-Fi",7.071467919998571
tt1440292,Submarine,7.3,79810,2010,97.0,"Comedy,Drama,Romance",7.069279887415322
tt1655441,The Age of Adaline,7.2,138924,2015,112.0,"Drama,Fantasy,Romance",7.067732760303555
tt5247022,Paterson,7.4,55285,2016,118.0,"Comedy,Drama,Romance",7.067661767453448
tt2080374,Steve Jobs,7.2,138668,2015,122.0,"Biography,Drama",7.067525875552949
tt1568911,War Horse,7.2,136447,2011,146.0,"Drama,History,War",7.065703450668021
tt1966604,The Imposter,7.5,42193,2012,99.0,"Biography,Crime,Documentary",7.065702156474632
tt2125435,Beasts of the Southern Wild,7.3,77440,2012,93.0,"Adventure,Drama,Fantasy",7.063942063647013
tt3532216,American Made,7.2,131043,2017,115.0,"Action,Biography,Comedy",7.061052562434713
tt2527336,Star Wars: The Last Jedi,7.1,462903,2017,152.0,"Action,Adventure,Fantasy",7.060685269408058
tt1809398,Unbroken,7.2,129981,2014,137.0,"Biography,Drama,Sport",7.060100431665818
tt4169250,M.S. Dhoni: The Untold Story,7.7,28343,2016,184.0,"Biography,Drama,Sport",7.059207862324954
tt1540133,The Guard,7.3,75183,2011,96.0,"Comedy,Crime,Thriller",7.058623968138306
tt1399683,Winter's Bone,7.2,127751,2010,100.0,"Drama,Mystery",7.058058048719811
tt6543652,Cold War,7.6,33392,2018,89.0,"Drama,History,Music",7.057429528017536
tt2234003,Calvary,7.4,52266,2014,102.0,Drama,7.054676377708177
tt2057392,Eye in the Sky,7.3,72301,2015,102.0,"Drama,Thriller,War",7.051474548051921
tt3967856,Okja,7.3,71875,2017,120.0,"Action,Adventure,Drama",7.050381677419354
tt1905041,Fast & Furious 6,7.1,346747,2013,130.0,"Action,Crime,Thriller",7.048400995838567
tt1217209,Brave,7.1,338728,2012,93.0,"Adventure,Animation,Comedy",7.04726340837109
tt1282140,Easy A,7.1,330125,2010,92.0,"Comedy,Drama,Romance",7.045985850052798
tt3808342,Son of Saul,7.5,39232,2015,107.0,"Drama,War",7.045681669572798
tt2980648,The Hundred-Foot Journey,7.3,69562,2014,122.0,"Comedy,Drama",7.044275977665447
tt5946128,Dear Zindagi,7.6,31809,2016,151.0,"Drama,Romance",7.042310637399003
tt1692486,Carnage,7.2,111372,2011,80.0,"Comedy,Drama",7.04101006804916
tt0433035,Real Steel,7.1,283534,2011,127.0,"Action,Drama,Family",7.037829299202032
tt6294822,The Post,7.2,108017,2017,116.0,"Biography,Drama,History",7.036999969928655
tt1245526,RED,7.1,271570,2010,111.0,"Action,Comedy,Crime",7.035321256364433
tt1341167,Four Lions,7.3,66209,2010,97.0,"Comedy,Crime,Drama",7.034875121972612
tt1477834,Aquaman,7.1,263328,2018,143.0,"Action,Adventure,Fantasy",7.033472382148108
tt3966404,Mustang,7.6,30899,2015,97.0,Drama,7.033231810944739
tt1638002,"Love, Rosie",7.2,104983,2014,102.0,"Comedy,Romance",7.03319530246263
tt1327773,Lee Daniels' The Butler,7.2,102468,2013,132.0,"Biography,Drama",7.02990417202749
tt3312830,Youth,7.3,64418,2015,124.0,"Comedy,Drama,Music",7.029564796797065
tt5095030,Ant-Man and the Wasp,7.1,244024,2018,118.0,"Action,Adventure,Comedy",7.028698647704294
tt2718492,Ida,7.4,46819,2013,82.0,Drama,7.028485846363775
tt7401588,Instant Family,7.4,46728,2018,118.0,"Comedy,Drama",7.02801451316083
tt2402927,Carol,7.2,100680,2015,118.0,"Drama,Romance",7.027484285486951
tt1706620,Snowpiercer,7.1,239264,2013,126.0,"Action,Drama,Sci-Fi",7.02741434701662
tt1343727,Dredd,7.1,234616,2012,95.0,"Action,Crime,Sci-Fi",7.0261148195796865
tt1706593,Chronicle,7.1,229258,2012,84.0,"Drama,Sci-Fi,Thriller",7.024557831022032
tt3846674,To All the Boys I've Loved Before,7.3,62683,2018,99.0,"Drama,Romance",7.024213644606138
tt1385826,The Adjustment Bureau,7.1,227616,2011,106.0,"Romance,Sci-Fi,Thriller",7.0240674581182505
tt4276820,The Founder,7.2,97841,2016,115.0,"Biography,Drama,History",7.02349724440537
tt2763304,T2 Trainspotting,7.2,97010,2017,117.0,Drama,7.022295098762397
tt2660888,Star Trek Beyond,7.1,209844,2016,122.0,"Action,Adventure,Sci-Fi",7.018321204714619
tt1124035,The Ides of March,7.1,207417,2011,101.0,"Drama,Thriller",7.017468278998524
tt0837562,Hotel Transylvania,7.1,204571,2012,91.0,"Animation,Comedy,Family",7.01644513026471
tt2262227,The Book of Life,7.3,59486,2014,95.0,"Adventure,Animation,Comedy",7.013777726487229
tt1839492,Ruby Sparks,7.2,90963,2012,104.0,"Comedy,Drama,Fantasy",7.013028509093418
tt4633690,Shot Caller,7.3,58962,2017,121.0,"Crime,Drama,Thriller",7.011991436602273
tt2361509,The Intern,7.1,191494,2015,121.0,"Comedy,Drama",7.011398121887905
tt2866360,Coherence,7.2,89436,2013,89.0,"Horror,Mystery,Sci-Fi",7.010533617043588
tt4160708,Don't Breathe,7.1,186799,2016,88.0,"Crime,Horror,Thriller",7.009434062483769
tt2401878,Anomalisa,7.3,58010,2015,90.0,"Animation,Comedy,Drama",7.008688411034814
tt3464902,The Lobster,7.1,182622,2015,119.0,"Comedy,Drama,Romance",7.007612030516996
tt1204340,Tyrannosaur,7.6,28454,2011,92.0,Drama,7.0073076851124325
tt2719848,Everest,7.1,181133,2015,121.0,"Action,Adventure,Biography",7.006944666792798
tt2671706,Fences,7.2,86749,2016,139.0,Drama,7.005977905842558
tt1340800,Tinker Tailor Soldier Spy,7.1,174890,2011,122.0,"Drama,Mystery,Thriller",7.00403834609035
tt0490215,Silence,7.2,85242,2016,161.0,"Adventure,Drama,History",7.003325638141543
tt1109624,Paddington,7.2,84679,2014,95.0,"Adventure,Comedy,Family",7.002316076915362
tt3698408,Coming Soon,7.6,28001,2014,134.0,Comedy,7.002241938831343
tt2053463,Side Effects,7.1,168466,2013,106.0,"Crime,Drama,Mystery",7.000851958483661
tt1532503,Beginners,7.2,83770,2010,105.0,"Comedy,Drama,Romance",7.000664015813184
tt2005151,War Dogs,7.1,154029,2016,114.0,"Comedy,Crime,Drama",6.992856604237303
tt1322269,August: Osage County,7.2,79383,2013,121.0,"Comedy,Drama",6.99228633972965
tt5390504,Detroit,7.4,40309,2017,143.0,"Crime,Drama,History",6.991453321900504
tt2205697,Stuck in Love.,7.2,78903,2012,97.0,"Comedy,Drama,Romance",6.991326766310886
tt2378281,Instructions Not Included,7.6,26866,2013,115.0,"Comedy,Drama",6.98916101106698
tt4575576,Christopher Robin,7.3,52737,2018,104.0,"Adventure,Animation,Comedy",6.988928373876018
tt2359810,Raanjhanaa,7.6,26828,2013,140.0,"Drama,Romance",6.988713147333488
tt0810819,The Danish Girl,7.1,146873,2015,119.0,"Biography,Drama,Romance",6.988395646785707
tt4846232,Good Time,7.3,52305,2017,101.0,"Crime,Drama,Thriller",6.987190026518336
tt3850214,Dope,7.2,76557,2015,103.0,"Comedy,Crime,Drama",6.986506346189825
tt0775489,The Illusionist,7.5,31734,2010,80.0,"Animation,Drama",6.985638682271653
tt2567712,Starred Up,7.4,39319,2013,106.0,"Crime,Drama",6.985164959032323
tt1313092,Animal Kingdom,7.3,51576,2010,113.0,"Crime,Drama",6.984212089949853
tt4229236,Cobain: Montage of Heck,7.6,26068,2015,145.0,"Animation,Biography,Documentary",6.979615904284484
tt2179116,The Kings of Summer,7.2,73230,2013,95.0,"Adventure,Comedy,Drama",6.979275425022905
tt1714206,The Spectacular Now,7.1,133887,2013,95.0,"Comedy,Drama,Romance",6.979274106755114
tt1860357,Deepwater Horizon,7.1,133303,2016,107.0,"Action,Drama,History",6.978828733504733
tt6266538,Vice,7.2,72855,2018,132.0,"Biography,Comedy,Drama",6.97842956415104
tt1600196,The Drop,7.1,132161,2014,106.0,"Crime,Drama",6.977948250520167
tt6343314,Creed II,7.2,72503,2018,130.0,"Drama,Sport",6.977629662677046
tt1560747,The Master,7.1,131365,2012,138.0,Drama,6.977326927381447
tt4048272,Toni Erdmann,7.4,38095,2016,162.0,"Comedy,Drama",6.977117441952611
tt0800369,Thor,7.0,683264,2011,115.0,"Action,Adventure,Fantasy",6.976446953395909
tt1334260,Never Let Me Go,7.1,130084,2010,103.0,"Drama,Romance,Sci-Fi",6.976313642928993
tt1403981,Remember Me,7.1,129443,2010,113.0,"Drama,Romance",6.97580029525456
tt1228705,Iron Man 2,7.0,657690,2010,124.0,"Action,Adventure,Sci-Fi",6.975564641345266
tt2591814,The Garden of Words,7.6,25596,2013,46.0,"Animation,Drama,Romance",6.973828464700767
tt1389137,We Bought a Zoo,7.1,126849,2011,124.0,"Comedy,Drama,Family",6.97367862152533
tt3640424,Allied,7.1,125741,2016,124.0,"Action,Drama,Romance",6.972750114434692
tt0804497,It's Kind of a Funny Story,7.1,125583,2010,101.0,"Comedy,Drama,Romance",6.972616596826999
tt1714210,Weekend,7.6,25424,2011,97.0,"Drama,Romance",6.971692547199746
tt2452386,The Fundamentals of Caring,7.3,48651,2016,97.0,"Comedy,Drama",6.971670785189611
tt0816711,World War Z,7.0,553751,2013,116.0,"Action,Adventure,Horror",6.971176248507563
tt4178092,The Gift,7.1,123834,2015,108.0,"Drama,Mystery,Thriller",6.971119670236639
tt2404425,Woman in Gold,7.3,48501,2015,109.0,"Biography,Drama,History",6.971000734683882
tt0369610,Jurassic World,7.0,539338,2015,124.0,"Action,Adventure,Sci-Fi",6.970440099727469
tt1446714,Prometheus,7.0,538720,2012,124.0,"Adventure,Mystery,Sci-Fi",6.9704076935357975
tt0948470,The Amazing Spider-Man,7.0,525632,2012,136.0,"Action,Adventure,Sci-Fi",6.9697043124990925
tt2692904,Locke,7.1,120703,2013,85.0,Drama,6.968350171238752
tt1483013,Oblivion,7.0,453966,2013,124.0,"Action,Adventure,Sci-Fi",6.965171275205338
tt2267968,Kung Fu Panda 3,7.1,116166,2016,95.0,"Action,Adventure,Animation",6.964119015910346
tt3470600,Sing,7.1,115951,2016,108.0,"Animation,Comedy,Family",6.963911749473221
tt1912398,God Bless America,7.2,65913,2011,105.0,"Adventure,Comedy,Crime",6.961510730038608
tt5215952,The Wailing,7.4,35486,2016,156.0,"Horror,Mystery,Thriller",6.958876847534967
tt2305051,Wild,7.1,110138,2014,115.0,"Adventure,Biography,Drama",6.9580578741730665
tt1723121,We're the Millers,7.0,371759,2013,110.0,"Comedy,Crime",6.957954892012531
tt3385516,X-Men: Apocalypse,7.0,356556,2016,144.0,"Action,Adventure,Sci-Fi",6.956279615574123
tt1615147,Margin Call,7.1,107264,2011,107.0,"Drama,Thriller",6.95497357557612
tt1228987,Let Me In,7.1,107012,2010,116.0,"Drama,Fantasy,Horror",6.954696732115262
tt1259521,The Cabin in the Woods,7.0,338445,2011,95.0,Horror,6.954100964382507
tt4686844,The Death of Stalin,7.2,63156,2017,107.0,"Comedy,Drama,History",6.95405219156949
tt1650062,Super 8,7.0,320575,2011,112.0,"Mystery,Sci-Fi,Thriller",6.951727483180207
tt2294449,22 Jump Street,7.0,319504,2014,112.0,"Action,Comedy,Crime",6.951577412744119
tt1355644,Passengers,7.0,311083,2016,116.0,"Drama,Romance,Sci-Fi",6.9503641213628775
tt1587310,Maleficent,7.0,305832,2014,97.0,"Action,Adventure,Family",6.949576295521593
tt6857112,Us,7.1,102511,2019,116.0,"Horror,Mystery,Thriller",6.949567684356643
tt4154664,Captain Marvel,7.0,296225,2019,123.0,"Action,Adventure,Sci-Fi",6.948068254338859
tt2396589,Mudbound,7.4,33825,2017,134.0,"Drama,War",6.946421164470889
tt0790724,Jack Reacher,7.0,284547,2012,130.0,"Action,Crime,Thriller",6.946109072289507
tt5052474,Sicario: Day of the Soldado,7.1,95650,2018,122.0,"Action,Crime,Drama",6.941013054289266
tt1668191,Hunting Season,7.5,27146,2010,140.0,"Crime,Drama,Mystery",6.94038325087255
tt2872750,Shaun the Sheep Movie,7.4,32935,2015,85.0,"Adventure,Animation,Comedy",6.93945326659187
tt1450321,Filth,7.1,93591,2013,97.0,"Comedy,Crime,Drama",6.938252692025533
tt2121382,Force Majeure,7.3,41818,2014,120.0,"Comedy,Drama",6.938094899577958
tt2283362,Jumanji: Welcome to the Jungle,7.0,242735,2017,119.0,"Action,Adventure,Comedy",6.937692961323696
tt1213663,The World's End,7.0,235308,2013,109.0,"Action,Comedy,Sci-Fi",6.935915242712479
tt2024469,Non-Stop,7.0,234717,2014,106.0,"Action,Mystery,Thriller",6.935769414401061
tt2737050,"Two Days, One Night",7.3,41288,2014,95.0,Drama,6.9352013184890176
tt0903657,Love & Mercy,7.4,32238,2014,121.0,"Biography,Drama,Music",6.933845085432755
tt1798188,From Up on Poppy Hill,7.5,26531,2011,91.0,"Animation,Drama,Family",6.93370446915449
tt3778644,Solo: A Star Wars Story,7.0,226243,2018,135.0,"Action,Adventure,Fantasy",6.933603025755941
tt1092026,Paul,7.0,220567,2011,104.0,"Adventure,Comedy,Sci-Fi",6.932068335729149
tt1772250,The Hidden Face,7.4,31968,2011,97.0,"Comedy,Drama,Mystery",6.931635742873192
tt3079380,Spy,7.0,213908,2015,119.0,"Action,Comedy,Crime",6.930174899961491
tt2097298,"McFarland, USA",7.4,31735,2015,129.0,"Biography,Drama,Sport",6.929712258746806
tt6628394,Bad Times at the El Royale,7.1,86318,2018,141.0,"Crime,Drama,Mystery",6.927684875761332
tt5848272,Ralph Breaks the Internet,7.1,85694,2018,112.0,"Adventure,Animation,Comedy",6.926713507507181
tt5478478,Hostiles,7.2,53286,2017,134.0,"Adventure,Drama,Western",6.923044030861202
tt1204342,The Muppets,7.1,82752,2011,103.0,"Adventure,Comedy,Family",6.921982190585789
tt1932767,What Maisie Knew,7.5,25455,2012,99.0,Drama,6.921627688038846
tt6742252,The Guilty,7.5,25267,2018,85.0,"Crime,Drama,Thriller",6.919464559253585
tt0914863,Unthinkable,7.1,80152,2010,97.0,"Crime,Drama,Thriller",6.917580502510651
tt3666024,The Red Turtle,7.5,25061,2016,80.0,"Animation,Fantasy",6.917075667685424
tt1606392,Win Win,7.2,51618,2011,106.0,"Comedy,Drama,Sport",6.917014604923125
tt3322364,Concussion,7.1,77576,2015,123.0,"Biography,Drama,Sport",6.912999385821244
tt2704998,Game Night,7.0,163279,2018,100.0,"Action,Comedy,Crime",6.911398642440209
tt1787988,Talaash,7.3,36306,2012,140.0,"Crime,Drama,Mystery",6.905556144586175
tt2726560,The Longest Ride,7.1,70327,2015,123.0,"Drama,Romance",6.8987792021148255
tt1840417,The Words,7.1,70308,2012,102.0,"Drama,Mystery,Romance",6.898739088009401
tt2494362,Bone Tomahawk,7.1,70298,2015,132.0,"Adventure,Drama,Horror",6.898717968897563
tt1462758,Buried,7.0,139426,2010,95.0,"Drama,Mystery,Thriller",6.89854539428071
tt3569230,Legend,7.0,138947,2015,132.0,"Biography,Crime,Drama",6.89824897680348
tt2547584,The Light Between Oceans,7.2,46247,2016,133.0,"Drama,Romance",6.895681572557441
tt2614684,'71,7.2,46103,2014,99.0,"Action,Drama,Thriller",6.895065257443427
tt1441912,The Way,7.4,27811,2010,123.0,"Adventure,Comedy,Drama",6.894768608812558
tt1563738,One Day,7.0,128094,2011,107.0,"Drama,Romance",6.891035736214352
tt3007512,The Water Diviner,7.1,66595,2014,111.0,"Drama,History,War",6.890580544789563
tt1964624,In the House,7.4,27285,2012,105.0,"Drama,Mystery,Thriller",6.889685856364158
tt1100089,Foxcatcher,7.0,125954,2014,134.0,"Biography,Drama,Sport",6.889491003881977
tt4995790,The Square,7.2,44239,2017,151.0,"Comedy,Drama",6.886856034893629
tt0842926,The Kids Are All Right,7.0,120656,2010,106.0,"Comedy,Drama,Romance",6.885471418959741
tt0787524,The Man Who Knew Infinity,7.2,43575,2015,108.0,"Biography,Drama",6.883823915421071
tt6697582,Arif V 216,7.4,26404,2018,125.0,"Comedy,Sci-Fi",6.880939712862813
tt0458339,Captain America: The First Avenger,6.9,668137,2011,124.0,"Action,Adventure,Sci-Fi",6.879539723027338
tt1862079,Safety Not Guaranteed,7.0,111907,2012,86.0,"Comedy,Drama,Romance",6.8781525049851355
tt4385888,20th Century Women,7.3,32057,2016,119.0,"Comedy,Drama",6.87618215118215
tt1613750,Kon-Tiki,7.2,41707,2012,118.0,"Adventure,History",6.874970018139026
tt1981115,Thor: The Dark World,6.9,540996,2013,112.0,"Action,Adventure,Fantasy",6.874943683347586
tt1637725,Ted,6.9,538367,2012,106.0,"Comedy,Fantasy",6.8748267559157705
tt2404181,Belle,7.4,25780,2013,100.0,"Biography,Drama,Romance",6.874561343048444
tt5439796,Logan Lucky,7.0,105966,2017,118.0,"Comedy,Crime,Drama",6.8726251469847135
tt1990314,Robot & Frank,7.1,59229,2012,89.0,"Comedy,Crime,Drama",6.872266380937681
tt7959026,The Mule,7.1,58955,2018,116.0,"Crime,Drama,Thriller",6.871523137395032
tt2359024,Blue Ruin,7.1,58811,2013,90.0,"Crime,Drama,Thriller",6.871130579518201
tt1270262,The Devil's Double,7.1,58342,2011,109.0,"Biography,Drama,Thriller",6.869842636365817
tt1663662,Pacific Rim,6.9,443667,2013,131.0,"Action,Adventure,Sci-Fi",6.869740188662739
tt2652092,The Good Lie,7.4,25232,2014,110.0,"Biography,Drama",6.868829132823699
tt1499658,Horrible Bosses,6.9,398695,2011,98.0,"Comedy,Crime",6.866528339961529
tt1244754,Conviction,7.2,39771,2010,107.0,"Biography,Crime,Drama",6.86525489802535
tt1866249,The Sessions,7.2,39731,2012,95.0,"Biography,Comedy,Drama",6.865048044986173
tt1567609,Get the Gringo,7.0,98014,2012,96.0,"Action,Crime,Drama",6.864391248150617
tt1226837,Beautiful Boy,7.3,30368,2018,120.0,"Biography,Drama",6.863253594133795
tt3104988,Crazy Rich Asians,7.0,96617,2018,120.0,"Comedy,Romance",6.862833526562898
tt1783232,Conquest 1453,7.1,54741,2012,162.0,"Action,Drama,History",6.8594490287305145
tt3716530,Elle,7.1,54616,2016,130.0,"Crime,Drama,Thriller",6.859071355004018
tt4034354,Swiss Army Man,7.0,91736,2016,97.0,"Adventure,Comedy,Drama",6.857098281592654
tt4190530,Anthropoid,7.2,38229,2016,120.0,"Biography,History,Thriller",6.857091287225798
tt1753383,A Dog's Purpose,7.1,53805,2017,100.0,"Adventure,Comedy,Drama",6.856591904067001
tt4062536,Green Room,7.0,90773,2015,95.0,"Horror,Music,Thriller",6.855909624869357
tt5715874,The Killing of a Sacred Deer,7.0,89924,2017,121.0,"Drama,Mystery,Thriller",6.854845158539556
tt1142977,Frankenweenie,7.0,89489,2012,87.0,"Animation,Comedy,Family",6.854293643930858
tt1037705,The Book of Eli,6.9,271307,2010,118.0,"Action,Adventure,Drama",6.852138238381139
tt1623288,ParaNorman,7.0,87250,2012,92.0,"Adventure,Animation,Comedy",6.851387305122493
tt1549572,Another Earth,7.0,85839,2011,92.0,"Drama,Romance,Sci-Fi",6.849495439330921
tt1591095,Insidious,6.9,254197,2010,103.0,"Horror,Mystery,Thriller",6.849205131143959
tt1439572,Perfect Sense,7.1,51188,2011,92.0,"Drama,Romance,Sci-Fi",6.848231020633171
tt1401152,Unknown,6.9,235167,2011,113.0,"Action,Mystery,Thriller",6.845489723908106
tt2798920,Annihilation,6.9,228664,2018,115.0,"Adventure,Drama,Horror",6.844092283493126
tt0803096,Warcraft,6.9,225557,2016,123.0,"Action,Adventure,Fantasy",6.843399007012377
tt1615160,The Foreigner,7.0,81288,2017,113.0,"Action,Thriller",6.8430511911034175
tt1655420,My Week with Marilyn,7.0,79337,2011,99.0,"Biography,Drama",6.840116401660005
tt1588173,Warm Bodies,6.9,208709,2013,98.0,"Comedy,Horror,Romance",6.839318661241116
tt1172049,Demolition,7.0,78099,2015,101.0,"Comedy,Drama",6.838196539248683
tt1126590,Big Eyes,7.0,77447,2014,106.0,"Biography,Crime,Drama",6.837166778919832
tt1436562,Rio,6.9,191621,2011,96.0,"Adventure,Animation,Comedy",6.834531855175629
tt2910904,The Dressmaker,7.1,46833,2015,119.0,"Comedy,Drama",6.832967090334526
tt3235888,It Follows,6.9,182839,2014,100.0,"Horror,Mystery",6.831765573352451
tt1285241,Don 2,7.1,46503,2011,148.0,"Action,Crime,Thriller",6.831734682460876
tt3892172,Leave No Trace,7.2,33804,2018,109.0,Drama,6.831287412420924
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,7.0,73790,2010,97.0,"Action,Adventure,Animation",6.831139032290718
tt1437358,Sleep Tight,7.2,33695,2011,102.0,"Drama,Horror,Thriller",6.8306026918817615
tt3253930,Marshland,7.3,26372,2014,105.0,"Crime,Horror,Mystery",6.829281028575878
tt1431181,Another Year,7.3,26273,2010,129.0,"Comedy,Drama",6.828372145183625
tt5657856,Brawl in Cell Block 99,7.1,45507,2017,132.0,"Action,Crime,Drama",6.827945097649879
tt1430607,Arthur Christmas,7.1,45439,2011,97.0,"Adventure,Animation,Comedy",6.827682462840187
tt2404435,The Magnificent Seven,6.9,168514,2016,132.0,"Action,Adventure,Western",6.82671447543847
tt2101473,The Physician,7.2,32932,2013,150.0,"Adventure,Drama,History",6.825737502589242
tt3416744,The End of the Tour,7.3,25923,2015,106.0,"Biography,Drama",6.825130589321132
tt1605717,Frank,7.0,70130,2014,95.0,"Comedy,Drama,Music",6.824642331546304
tt1959563,The Hitman's Bodyguard,6.9,161764,2017,118.0,"Action,Comedy,Thriller",6.82406579961877
tt1259528,Den of Thieves,7.0,69648,2018,140.0,"Action,Crime,Drama",6.823749313244865
tt1355683,Black Mass,6.9,155847,2015,123.0,"Biography,Crime,Drama",6.821581364357717
tt9412098,Fyre,7.3,25387,2019,97.0,"Documentary,Music",6.820079087859964
tt2316411,Enemy,6.9,143250,2013,91.0,"Mystery,Thriller",6.815710104011887
tt1661199,Cinderella,6.9,142792,2015,105.0,"Drama,Family,Fantasy",6.815480028845236
tt1937264,Now Is Good,7.2,31335,2012,103.0,"Drama,Romance",6.8151278068696195
tt4005402,Colonia,7.1,41738,2015,106.0,"Drama,Romance,Thriller",6.812580913422637
tt1596346,Soul Surfer,7.1,41659,2011,112.0,"Biography,Drama,Family",6.812240282632502
tt1416801,Kill the Irishman,7.1,41504,2011,106.0,"Biography,Crime,Drama",6.8115696048358
tt1740707,Trollhunter,7.0,63470,2010,103.0,"Drama,Fantasy,Horror",6.811441449078783
tt2935476,Far from the Madding Crowd,7.1,41099,2015,119.0,"Drama,Romance",6.809802341941633
tt4218572,Widows,7.0,61615,2018,129.0,"Crime,Drama,Thriller",6.8074031634243495
tt1355631,The Infiltrator,7.0,61547,2016,127.0,"Biography,Crime,Drama",6.807251840040671
